2123,"HAYDN, Joseph","Symphony No. 026 in D minor, ""Lamentatione""",,Or,BBC Vol. 17/11,"BBC Philharmonic, Nicholas Kraemer"
2124,"HAYDN, Joseph","Symphony No. 045 in F sharp minor, ""Farewell""",,Or,INFINITI QK 68429,"Baltic Chamber Orchestra, Samuel Litkov"
2125,"HAYDN, Joseph",Symphony No. 046 in B,,Or,BBC Vol. 11/05,"BBC Scottish Symphony Orchestra, Ilan Volkov"
2126,"HAYDN, Joseph","Symphony No. 049 in F minor, ""La Passione""",,Or,INFINITI QK 68429,"Baltic Chamber Orchestra, Samuel Litkov"
2127,"HAYDN, Joseph",Symphony No. 067 in F major,,Or,BBC Vol. 17/11,"BBC Philharmonic, Nicholas Kraemer"
2128,"HAYDN, Joseph",Symphony No. 076 in E flat major,,Or,BBC Vol. 13/09,"The Academy of Ancient Music, Christopher Hogwood"
2129,"HAYDN, Joseph",Symphony No. 077 in B flat major,,Or,BBC Vol. 13/09,"The Academy of Ancient Music, Christopher Hogwood"
2130,"HAYDN, Joseph",Symphony No. 080 in D minor,,Or,BBC Vol. 17/11,"BBC Philharmonic, Nicholas Kraemer"
2131,"HAYDN, Joseph",Symphony No. 088 in G major,,Or,RCA 09026-60729,"Chicago Symphony Orchestra, Fritz Reiner. Also Scandinavian Classics 220546-205: Chamber Philharmonic of Bohemia, Douglas Bostock"
2132,"HAYDN, Joseph",Symphony No. 089 in F major,,Or,Scandinavian Classics 220546,"Chamber Philharmonic of Bohemia, Douglas Bostock"
2133,"HAYDN, Joseph",Symphony No. 090 in C major,,Or,Helios CDH5512,"The Hanvoer Bans, Pavlo Beznosiuk; Conducted from the Harpsichord by Roy Goodman"
2134,"HAYDN, Joseph",Symphony No. 091 in E flat major,,Or,Helios CDH5512,"The Hanvoer Bans, Pavlo Beznosiuk; Conducted from the Harpsichord by Roy Goodman"
2135,"HAYDN, Joseph","Symphony No. 092 in G, ""Oxford"" ",,Or,Helios CDH5512,"The Hanover Band, Pavlo Beznosiuk; Conducted from the Haprsichord by Roy Goodman. Also 142A: Berlin Radio Symphony Orchestra, Lorin Maazel"
2136,"HAYDN, Joseph",Symphony No. 093 in D,,Or,MM 37012,"London Philharmonic Orchestra, Sir Thomas Beecham. Also Cassette 54-B: The Philharmonia Hungarica, Antal Dorati"
2137,"HAYDN, Joseph","Symphony No. 094 in G, ""Surprise""",,Or,Kannon Classics 173,"Philharmonia Slavonica, Alfred Scholz. Also Cass. 54-B: The Philharmonia Hungarica, Antal Dorati"
2138,"HAYDN, Joseph",Symphony No. 095 in C minor,,Or,RCA 09026-60729,"Chicago Symphony Orchestra, Fritz Reiner"
2139,"HAYDN, Joseph","Symphony No. 096 in D major, ""Miracle""",,Or,RCA 09026-68424,"Philharmonia Orchestra, Leonard Slatkin. Also Cass. 51-A: The Academy of Ancient Music, Christopher Hogwood"
2140,"HAYDN, Joseph",Symphony No. 098 in B flat major,,Or,Kannon Classics 147,"Munich Symphomy Orchestra, Alfred Scholz"
2141,"HAYDN, Joseph",Symphony No. 099 in E flat major,,Or,MM 37012,"London Philharmonic Orchestra, Sir Thomas Beecham. Also Kannon Classics 156: Philharmonia Slavonica, Alfred Scholz"
2142,"HAYDN, Joseph","Symphony No. 100 in G, ""Military""",,Or,Kannon Classics 235,"South German Philharmonic Orchestra, Alexander von Pitamic. Also Philips 7300.543-B: Academy of St. Martin-in-the-Fields, Neville Marriner"
2143,"HAYDN, Joseph","Symphony No. 101 in D, ""Clock""",,Or,RCA 09026-60729,"Chicago Symphony Orchestra, Fritz Reiner. Also Kannon Classics 156: South German Philharmonic Orchestra, Alfred Scholz"
2144,"HAYDN, Joseph",Symphony No. 102 in B flat major,,Or,RCA 09026-68424,"Matthias Feile, Cello; Philharmonia Orchestra, Leonard Slatkin. Also Kannon Classics 147: Munich Symphony Orchestra, Alfred Scholz"
2145,"HAYDN, Joseph","Symphony No. 103 in E flat, ""Drum Roll""",,Or,BBC Vol. 15/04,"BBC Philharmonic Orchestra, Gianandrea Noseda. Also Philips 7300-543-A: Academy of St. Martin-in-the-Fields, Neville Marriner. Also RCA 09026-68424: Philharmonia Oechestra, Leonard Slatkin"
2146,"HAYDN, Joseph","Symphony No. 104 in D, ""London""",,Or,MM 37012,"London Philharmonic Orchestra, Sir Thomas Beecham. Also Kannon Classics 235: Philharmonia Slavonica, Henry Adolph"
2147,"HAYDN, Joseph","Symphony No. 44 in E minor, 'Trauer (Mourning)'",,Or,BBC Vol. 25/06,"BBC Scottish Symphony Orchestra, Donald Runnicles, Conductor"
2148,"HAYDN, Michael","Concertino for Horn and Orchestra, P134",MH105,Or,Apex 0927 408252,"Dale Clevenger, Horn; Franz Liszt Chamber Orchestra, Janos Rolla. Also Warner Classics 5 86558: Barry Tuckwell, Horn; English Chamber Orchestra, Barry Tuckwell"
2149,"HILLBORG, Anders",Through Lost Lamscapes,,Or,BBC Vol. 30/12,"BBC Symphony Orchestra, Sakari Oramo"
2150,"HINDEMITH, Paul",Concerto for Violin and Orchestra,,Or,SONY SMK 47599,"Isaac Stern, Violin; New York Philharmonic, Leonard Bernstein"
2151,"HINDEMITH, Paul",Symphonic Metamorphosis on Themes by Carl Maria Von Weber,,Or,LONDON 421523,"San Francisco Symphony, Herbert Blomstedt"
2152,"HINDEMITH, Paul","Symphony ""Mathis Der Maler""",,Or,LONDON 421523,"San Francisco Symphony, Herbert Blomstedt"
2153,"HINDEMITH, Paul",Trauermusik for Viola and String Orchestra,,Or,LONDON 421523,"Geraldine Walther, Viola; San Francisco Symphony, Herbert Blomstedt"
2154,"HOLST, Gustav",St. Paul's Suite ,Op. 29,Or,Universal Classics B0000953,"St. Paul Chamber Orchestra, Christopher Hogwood. Also Cass. 54-A: The Bournemouth Sinfonietta, George Hurst"
2155,"HOLST, Gustav",The Planets,Op. 32,Or,BBC Vol. 21/10,"London Choral Society; BBC Symphony Orchestra, Sir Adrian Boult. Also Cass. Decca-KECC 600: London SO, Sir Malcolm Sargent. Also Univeesal Classics B0000953: Berlin Philharmonic, Sir Colin Davis"
2156,"HONEGGER, Arthur","Pacific 231, Mouvement Symphonique No. 1",H 53,Or,SONY Classical 62352,"New York Philharmonic, Leonard Bernstein"
2157,"HONEGGER, Arthur","Rugby, Mouvement Symphonique No. 2",H 67,Or,SONY Classical 62352,"New York Philharmonic, Leonard Bernstein"
2158,"HONEGGER, Arthur",Symphony No. 2 for Trumpet and String Orchestra,H 153,Or,DG 112 729,"Fritz Wesenigk, Trumpet; Berlin Philharmonic Orchestra, Herbert Von Karajan"
2159,"HONEGGER, Arthur","Symphony No. 3 ""Liturgique""",H 186,Or,DG 112 729,"Berlin Philharmonic Orchestra, Herbert Von Karajan"
2160,"HOVHANESS, Alan",Allelulia and Fugue,Op. 40b,Or,DELOS 3157,"Seattle Symphony, Gerard Schwarz"
2161,"HOVHANESS, Alan",And God Created Great Whales,Op. 229,Or,DELOS 3157,"Seattle Symphony, Gerard Schwarz"
2162,"HOVHANESS, Alan",Celestial Fantasy,Op. 44,Or,DELOS 3157,"Seattle Symphony, Gerard Schwarz"
2163,"HOVHANESS, Alan",Prayer of St. Gregory for Trumpet and Orchestra,Op. 62b,Or,DELOS 3157,"Charles Butler, Trumpet solo; Seattle Symphony, Gerard Schwarz"
2164,"HOVHANESS, Alan",Prelude and Quadruple Fugue,Op. 129,Or,DELOS 3157,"Seattle Symphony, Gerard Schwarz"
2165,"HOVHANESS, Alan","Symphony No. 2 ""Mysterious Mountain""",Op. 132,Or,DELOS 3157,"Seattle Symphony, Gerard Schwarz. Also Cassette 46-A: Moderato Maestoso: Dallas Symphony Orchestra, Andrew Litton"
2166,"HOVHANESS, Alan","Symphony No. 23, Ani (City of a Thousand and one Cathedrals) for college Band",Op. 249,Or,Crystal Records CD809,"Highline & Shoreline College Bands, Alan Hovhaness"
2167,"HUMMEL, Johann Nepomuk",Concerto in E flat major for Mandolin and Orchestra,Op. 28,Or,Erato 3984-25596-2,"Andre Saint-Clivier, Mandolin; Orchestre de Chambre Jean-Francois Paillard. Also Cass. 159-B: Same Recording"
2168,"HUMMEL, Johann Nepomuk",Concerto in E flat major for Trumpet and Orchestra,Op. 49,Or,BBC Vol. 19/02,"Alison Balsom, Trumpet; BBC Scottish SO, Stefan Solyom. Also Erato 3984-25596-2: Maurice Andre; Ensemble Orch. de Paris, Jean-Pierre Walletz. Also Cass. 047A: Wynton Marsalis; National PO, R. Leppard. "
2169,"HUMMEL, Johann Nepomuk","Introduction, Theme & Variations in F major, for Oboe and Orchestra",Op. 102,Or,Erato 3984-25596-2,"Jacques Chambon, Oboe; Orchestre de Chambre Jean-Francois Paillard"
2170,"HUMMEL, Johann Nepomuk","Rondo de Societe for Piano and Orchestra ""Gesellschafts Rondo""",Op. 117,Or,Erato 3984-25596-2,"Anne Queffelec, Piano; Orchestre de Chambre Jean-Francois Paillard. Also Cass. 159-B: Same Recording"
2171,"IBERT, Jacques",Bacchanale,,Or,LONDON  440-332,"Orchestre Symphonique de Montreal, Charles Dutoit"
2172,"IBERT, Jacques",Bostoniana,,Or,LONDON  440-332,"Orchestre Symphonique de Montreal, Charles Dutoit"
2173,"IBERT, Jacques",Concerto for Flute and Orchestra,,Or,LONDON  440-332,"Timothy Hutchins, Flute; Orchestre Symphonique de Montreal, Charles Dutoit"
2174,"IBERT, Jacques",Escales,,Or,LONDON  440-332,"Orchestre Symphonique de Montreal, Charles Dutoit. Also EMI CDM 7 64276: Orchestre National de l'O.R.T.F., Jean Martinon. Also Gallo CD-680: Monique Muller, Piano"
2175,"IBERT, Jacques",Hommage a Mozart,,Or,LONDON  440-332,"Orchestre Symphonique de Montreal, Charles Dutoit"
2176,"IBERT, Jacques",Ouverture de Fete,,Or,EMI CDM 7 64276,"Orchestre National de l'O.R.T.F. (Office de Radiodiffusion-Television Francaise), Jean Martinon"
2177,"IBERT, Jacques",Suite Symphonique - Paris,,Or,LONDON  440-332,"Orchestre Symphonique de Montreal, Charles Dutoit"
2178,"IBERT, Jacques",Tropismes pour des Amours Imaginaires,,Or,EMI CDM 7 64276,"Orchestre National de l'O.R.T.F. (Office de Radiodiffusion-Television Francaise), Jean Martinon"
2179,"INDY, Vincent d'",Symphonie sur un chant montagnard francais for Piano & Orchestra,Op.  25,Or,LONDON G2-30278,"Jean-Yves Thibaudet, Piano; Orchestre Symphonique de Montreal, Charles Dutoit"
2180,"IPPOLITOV-IVANOV, Mikhail",Caucasian Sketches,Op. 10,Or,Vanguard Classics SVC-8,"Utah Symphony Orchestra, Maurice Abravanel. Also MHC 6622H: Moscow Philharmonic, Gennady Rozhdestvensky.  Also, Philharmonic Symphony Orchestra of New York, Dimitri Mitropoulos"
2181,"IRELAND, John",Concerto for Piano and Orchestra in E flat major,,Or,BBC Vol. 16/12,"Kathryn Stott, Piano; BBC Symphony Orchestra, Sir Henry Wood"
2182,"IRELAND, John",Epic March,,Or,BBC Vol. 16/12,"London Philharmonic Orchestra, Sir Henry Wood"
2183,"IVES, Charles",Central Park in the Dark,,Or,DG 429-220,"New York Philharmonic, Leonard Bernstein. Also BBC Vol. 15/2: BBC Symphony Orchestra, Lawrence Foster"
2184,"IVES, Charles",Halloween,,Or,DG 429-220,"New York Philharmonic, Leonard Bernstein"
2185,"IVES, Charles",Hymn: Largo Cantabile,,Or,DG 429-220,"New York Philharmonic, Leonard Bernstein"
2186,"IVES, Charles","Orchestral Set No. 1: ""Three Places in New England""  ",,Or,LONDON  289-443-776,"The Cleveland Orchestra, Ernest Von Dohnanyi"
2187,"IVES, Charles",Orchestral Set No. 2,,Or,LONDON  289-443-776,"The Cleveland Orchestra, Ernest Von Dohnanyi"
2188,"IVES, Charles",Symphony No. 2,,Or,DG 429-220,"New York Philharmonic, Leonard Bernstein"
2189,"IVES, Charles",The Gong on the Hook and Ladder or the Fireman's Parade on Main Street,,Or,DG 429-220,"New York Philharmonic, Leonard Bernstein"
2190,"IVES, Charles",The Unanswered Question,,Or,DG 429-220,"New York Philharmonic, Leonard Bernstein"
2191,"IVES, Charles",Tone Roads No. 1,,Or,DG 429-220,"New York Philharmonic, Leonard Bernstein"
2192,"IVES, Charles",Variations on 'America' (Orchestration by William Schuman),,Or,NAXOS 8.559083,"Bournemouth Symphony Orchestra, Jose Serebrier"
2193,"JANACEK, Leos",Idyll for String Orchestra,,Or,ARTE NOVA 74321-30502,"London Festival Orchestra, Ros Pople; Beckett, Flute; Messiter, Oboe; Pike, Clarinet; Jennings, Bass Clarinet; Skinner, Bassoon; Derek, Horn. Also Chandos 241-7: Jupiter Orchestra, Gregory Rose"
2194,"JANACEK, Leos",Jealously,,Or,Chandos 241-7,"Czech Philharmonic Orchestra, Jiri Belohlavek"
2195,"JANACEK, Leos",Lachian Dances,,Or,NAXOS 8.550411,"Slovak Radio Symphony Orchestra, Ondrej Lenard. Also Cassette 36-A: Brno State Philharmonic Orchestra, Jiri Waldhans"
2196,"JANACEK, Leos",Mladi,,Or,ARTE NOVA 74321-30502,"London Festival Orchestra, Ros Pople; Beckett, Flute; Messiter, Oboe; Pike, Clarinet; Jennings, Bass Clarinet; Skinner, Bassoon; Derek, Horn"
2197,"JANACEK, Leos",Sinfonietta,,Or,NAXOS 8.550411,"Slovak Radio Symphony Orchestra, Ondrej Lenard.  Also BBC Vol. 17/6: BBC Philharmonic, Sir Charles Mackerras. Also Chandos 241-7: Czech Philharmonic Orchestra, Jiri Belohlavek"
2198,"JANACEK, Leos",Suite for String Orchestra,,Or,ARTE NOVA 74321-30502,"London Festival Orchestra, Ros Pople; Beckett, Flute; Messiter, Oboe; Pike, Clarinet; Jennings, Bass Clarinet; Skinner, Bassoon; Derek, Horn. Also Chandos 241-7: Jupiter Orchestra, Gregory Rose"
2199,"JANACEK, Leos",Taras Bulba - Rhapsody for Orchestra,,Or,NAXOS 8.550411,"Slovak Radio Symphony Orchestra, Ondrej Lenard. Also Chandos 241-7: Czech Philharmonic Orchestra, Jiri Belohlavek"
2200,"JANACEK, Leos",The Fiddler's Child,,Or,Chandos 241-7,"Czech Philharmonic Orchestra, Jiri Belohlavek"
2201,"KABALEVSKY, Dmitri",Colas Breugnon Suite,Op. 24,Or,NAXOS 8.553411,"Moscow Symphony Orchestra, Vasily Jelvakov"
2202,"KABALEVSKY, Dmitri",Concerto for Cello and Orchestra No. 1 in G minor,Op. 49,Or,NAXOS 8.553788,"Alexander Rudin, Cello; Moscow Symphony Orchestra, Igor Golovschin"
2203,"KABALEVSKY, Dmitri",Concerto for Cello and Orchestra No. 2 in G major,Op. 77,Or,NAXOS 8.553788,"Alexander Rudin, Cello; Moscow Symphony Orchestra, Igor Golovschin"
2204,"KABALEVSKY, Dmitri",Concerto for Piano and Orchestra No. 1 in A minor,Op. 09,Or,NAXOS 8.557683,"In-Ju Bang, Piano; Russian Philharmonic Orchestra, Dmitry Yablonsky"
2205,"KABALEVSKY, Dmitri",Concerto for Piano and Orchestra No. 2 in G minor,Op.  23,Or,NAXOS 8.557683,"In-Ju Bang, Piano; Russian Philharmonic Orchestra, Dmitry Yablonsky"
2206,"KABALEVSKY, Dmitri",Concerto for Violin and Orchestra,Op. 48,Or,DG 289-457-064,"Gil Shaham. Violin; Russian National Orchestra, Mikhail Pletnev"
2207,"KABALEVSKY, Dmitri",Romeo and Juliet Suite,Op. 56,Or,NAXOS 8.553411,"Moscow Symphony Orchestra, Vasily Jelvakov"
2208,"KABALEVSKY, Dmitri",Symphonic Poem: Spring,Op. 65,Or,NAXOS 8.553788,"Moscow Symphony Orchestra, Igor Golovschin"
2209,"KABALEVSKY, Dmitri",The Comedians - Symphonic Suite for Small Orchestra,Op.  26,Or,NAXOS 8.553411,"Moscow Symphony Orchestra, Vasily Jelvakov"
2210,"KAPP, Villem",Symphony No. 2,,Or,BBC Vol. 10/02,"BBC Philharmonic Orchestra, Neeme Jarvi"
2211,"KETELBEY, Albert",Bells Across the Meadows,,Or,PHILIPS 400 011,"London Promenade Orchestra, Alexander Faris. Also Cass. 72-B: Same Recording "
2212,"KETELBEY, Albert",Danse of the Merry Mascots,,Or,PHILIPS 400 011,"Michael Reeves, Piano; London Promenade Orchestra, Michael Faris"
2213,"KETELBEY, Albert",Sanctuary of the Heart,,Or,PHILIPS 400 011,"London Promenade Orchestra, Alexander Faris"
2214,"KETELBEY, Albert",The Clock and the Dresden,,Or,PHILIPS 400 011,"Michael Reeves, Piano; London Promenade Orchestra, Michael Faris"
2215,"KETELBEY, Albert",With Honour Crowned,,Or,PHILIPS 400 011,"London Promenade Orchestra, Alexander Faris"
2216,"KHACHATURIAN, Aram",Concerto for Piano and Orchestra in D flat (1936),,Or,LONDON 4480252-2,"Alicia de Larrocha, Piano; London Philharmonic Orchestra, Rafael Fruhbeck de Burgos. Also Cass. 161-A: William Kapell, Piano; Boston Symphony Orchestra, Serge Koussevitzky"
2217,"KHACHATURIAN, Aram",Concerto for Violin and Orchestra in D minor (1940),,Or,LONDON 4480252-2,"Ruggiero Ricci, Violin; London Philharmonic Orchestra, Anatole Fistoulari. Also Cass. 21-A: David Oistrakh, Violin; Philharmonia Orchestra, Aram Khatchaturian"
2218,"KHACHATURIAN, Aram",Gayaneh - Suite (1942),,Or,EMI Classics 7 47348 ,"Royal Philharmonic Orchestra. Yuri Temirkanov. Also Cass. 21A: Sabre Dance: David Oistrakh, Violin; Philharmonia Orchestra, Aram Khachaturian"
2219,"KHACHATURIAN, Aram",Masquerade - Suite (1941),,Or,LONDON 4480252,"John Georgiadis, Violin; London Symphony Orchestra, Stanley Black. Also ASV DCA 773: Yuri Boghosian, Violin; Armenian Philharmonic Orchestra, Loris Tjeknavorian"
2220,"KHACHATURIAN, Aram",Spartacus - Suite,,Or,EMI Classics 7 47348 ,Royal Philharmonic Orchestra. Yuri Temirkanov
2221,"KHACHATURIAN, Aram",Symphony No. 2,,Or,LONDON 4480252-2,"Wiener Philharmoniker, Aram Khachaturian"
2222,"KODALY, Zoltan",Concerto for Orchestra,,Or,Vynil,"The Philadelphia Orchestra, Eugene Ormandy"
2223,"KODALY, Zoltan",Dances from Marosszek,,Or,DG 457-745,"Radio SO Berlin, Ferenc Fricsay. Also the Philadelphia Orchestra, Eugene Ormandy"
2224,"KODALY, Zoltan",Dances of Galanta,,Or,DG 457-745,"Radio Symphony Orchestra Berlin, Ferenc Fricsay. Also the Philadelphia Orchestra, Eugene Ormandy"
2225,"KODALY, Zoltan",Harry Janos - Suite,,Or,DG 457 745,"Radio Symphony Orchestra Berlin, Ferenc Fricsay. Also BMC CD 141: Hungarian Symphony Orchestra, Adam Fischer. Also RCA 42698: Boston Symphony Orchestra, Erich Leinsdorf"
2226,"KODALY, Zoltan",Summer Evening,,Or,BMC CD 141,"Hungarian Symphony Orchestra, Adam Fischer"
2227,"KODALY, Zoltan","Variations on a Hungarian folksong ""The Peacock""",,Or,BMC CD 141,"Hungarian Symphony Orchestra, Adam Fischer"
2228,"KORNGOLD,  Erich Wolfgang",Concerto for Cello and Orchestra in C,Op. 37,Or,BBC Vol. 12/02,"Frederick Zlotkin, Cello; BBC Symphony Orchestra, Leonard Slatkin"
2229,"KORNGOLD,  Erich Wolfgang",Concerto for Violin and Orchestra in D major,Op. 35,Or,DG 439 886-2,"Gil Shaham, Violin; London SO, Andre Previn. Also BBC Vol. 18/14: Andrew Haveron, Violin; BBC SO, Jiri Belohlavek. Also BBC Vol. 27/1: Jack Liebeck, Violin;  National Orchestra of Wales, Paul Watkins"
2230,"KRUMPHOLZ, Johann Karl",Concerto for Harp and Orchestra in B flat major,,Or,Brilliant Classics 99512,"Klara Novakova, Harp; Radio Bratislava Symphony Orchestra, Oliver Dohnanyi"
2231,"LALO, Edouard",Concerto pour Violoncelle & Orchestre en Fa Mineur,,Or,Erato-ECD 55042,"Frederic Lodeon, Cello; Philharmonia Orchestra, Charles Dutoit"
2232,"LALO, Edouard",Le Roi d'Ys - ouverture,,Or,LONDON  433.720,"L'Orchestre de la Suisse Romande, Ernest Ansermet"
2233,"LALO, Edouard",Rapsodie pour Orchestre,,Or,LONDON  433.720,"L'Orchestre de la Suisse Romande, Ernest Ansermet"
2234,"LALO, Edouard",Scherzo pour Orchestre,,Or,LONDON  433.720,"L'Orchestre de la Suisse Romande, Ernest Ansermet"
2235,"LALO, Edouard",Symphonie Espagnole for Violin and Orchestra,Op. 21,Or,Erato-ECD 55042,"Pierre Amoyl, Violin; Orchestre National de Monte Carlo, Paul Paray. Also ACS8058-A. Also EMI-111295: Sarah Chang; Royal Concertgebouw Orchestra, Charles Dutoit"
2236,"LARSSON, Lars-Erik",Concertino No. 9 for Viola & String Orchestra,Op. 45/9,Or,100-A,"B. Andersson, Viola; Stockholm Chamber Ensemble"
2237,"LEWIS, George",Minds in Flux,,Or,BBC Vol. 30/10,"Sounds Intermedia; BBC Scottish Symphony Orchestra, Ilan Volkov"
2238,"LIADOV, Anatoly",Baba-Yaga for Orchestra in D minor,Op. 56,Or,ARTE NOVA 74321-30502,"Russian Philharmonic Orchestra, Samuel Friedmann. Also BBC Vol. 13/2: BBC Symphony Orchestra, Alexander Titov"
2239,"LIADOV, Anatoly",Eight Russian Folksongs for Orchestra,Op. 58,Or,ARTE NOVA 74321-30502,"Russian Philharmonic Orchestra, Samuel Friedmann"
2240,"LIADOV, Anatoly",Kikimora for Orchestra in E minor,Op. 63,Or,ARTE NOVA 74321-30502,"Russian Philharmonic Orchestra, Samuel Friedmann. Also BBC Vol. 13/2: BBC Symphony Orchestra, Alexander Titov"
2241,"LIADOV, Anatoly",Polonaise for Orchestra in C major,Op. 49,Or,ARTE NOVA 74321-30502,"Russian Philharmonic Orchestra, Samuel Friedmann"
2242,"LIADOV, Anatoly",The Enchanted Lake for Orchestra in D flat major,Op. 62,Or,ARTE NOVA 74321-30502,"Russian Philharmonic Orchestra, Samuel Friedmann. Also BBC Vol. 13/2: BBC Symphony Orchestra, Alexander Titov"
2243,"LIGETI, Gyorgy",Apparitions,,Or,TELDEC 8573-88261,"Berliner Philharmoniker, Jonathan Nott"
2244,"LIGETI, Gyorgy",Atmospheres,,Or,TELDEC 8573-88261,"Berliner Philharmoniker, Jonathan Nott"
2245,"LIGETI, Gyorgy",Concert Romanesc,,Or,TELDEC 8573-88261,"Berliner Philharmoniker, Jonathan Nott"
2246,"LIGETI, Gyorgy",Lontano,,Or,TELDEC 8573-88261,"Berliner Philharmoniker, Jonathan Nott"
2247,"LIGETI, Gyorgy",San Francisco Polyphony,,Or,TELDEC 8573-88261,"Berliner Philharmoniker, Jonathan Nott"
2248,"LISZT, Franz",Battle of the Huns - Symphonic Poem No. 11 ,S105,Or,BBC Vol. 19/13,"BBC Philharmonic, Gianandrea Nosada"
2249,"LISZT, Franz",Concerto for Piano and Orchestra No. 1 in E flat,S124,Or,MDO-1041,"Josef Bulva, Piano; RTL Symphony Orchestra, Luxembourg. Also BMG 74321-33219: John Ogdon, Piano; USSR State Symphony Orchestra, Victor Dubrovsky"
2250,"LISZT, Franz",Concerto for Piano and Orchestra No. 2 in A,S125,Or,MDO 1042,"Josef Bulva, Piano; RTL Symphony Orchestra, Luxembourg. Also CBS Maestro MYK 45508: Robert Casadesus, Piano; The Cleveland Orchestra, George Szell. Also Cass. 114-A"
2251,"LISZT, Franz",Fantasia on Hungarian Folk Tunes,S123,Or,BELART 461 096,"Michelle Campanella, Piano; Orchestre National de L'Opera de Monte Carlo, Aldo Ceccato.  Also DG 923-086: Shura Cherkassky, Piano; Berliner Philharmoniker, Herbert Von Karajan"
2252,"LISZT, Franz",Hamlet - Symphonic Poem No. 10,S104,Or,SONY SK 66834,"Berliner Philharmoniker, Zubin Mehta  "
2253,"LISZT, Franz",Hungaria - Symphonic Poem No. 9,S103,Or,BELART 461 096,"Orchestre National de L'Opera de Monte Carlo, Aldo Ceccato"
2254,"LISZT, Franz",Hungarian Rhapsodies No. 4 in D minor,S359,Or,BELART 461 096,"Orchestre National de L'Opera de Monte Carlo. Also DG 923-086: Shura Cherkassky, Piano; Berliner Philharmoniker, Herbert Von Karajan"
2255,"LISZT, Franz",Hungarian Rhapsodies No. 5 in E minor,S359,Or,PILZ 160 115 PI,"London Symphony Orchestra, Alfred Scolz. Also DG 923-086: Shura Cherkassky, Piano; Berliner Philharmoniker, Herbert Von Karajan"
